MONTH,YEAR,Predicted_Cases,BARANGAY_ID
8,2010,1.0,7
9,2010,0.0,7
10,2010,2.0,7
11,2010,0.0,7
12,2010,2.0,7
1,2011,1.0,7
2,2011,0.0,7
3,2011,0.0,7
4,2011,2.0,7
5,2011,0.0,7
6,2011,0.0,7
7,2011,1.0,7
8,2011,0.0,7
9,2011,0.0,7
10,2011,0.0,7
11,2011,0.0,7
12,2011,0.0,7
1,2012,0.0,7
2,2012,1.0,7
3,2012,1.0,7
4,2012,0.0,7
5,2012,0.0,7
6,2012,0.0,7
7,2012,0.0,7
8,2012,0.0,7
9,2012,0.0,7
10,2012,0.0,7
11,2012,1.0,7
12,2012,0.0,7
1,2013,0.0,7
2,2013,0.0,7
3,2013,0.0,7
4,2013,0.0,7
5,2013,0.0,7
6,2013,0.0,7
7,2013,1.0,7
8,2013,2.0,7
9,2013,3.0,7
10,2013,0.0,7
11,2013,0.0,7
12,2013,0.0,7
1,2014,0.0,7
2,2014,1.0,7
3,2014,1.0,7
4,2014,0.0,7
5,2014,0.0,7
6,2014,0.0,7
7,2014,0.0,7
8,2014,0.0,7
9,2014,0.0,7
10,2014,0.0,7
11,2014,1.0,7
12,2014,0.0,7
1,2015,2.0,7
2,2015,0.0,7
3,2015,0.0,7
4,2015,0.0,7
5,2015,2.0,7
6,2015,0.0,7
7,2015,0.0,7
8,2015,1.0,7
9,2015,2.0,7
10,2015,2.0,7
11,2015,7.0,7
12,2015,1.0,7
1,2016,4.0,7
2,2016,0.0,7
3,2016,1.0,7
4,2016,1.0,7
5,2016,0.0,7
6,2016,0.0,7
7,2016,0.0,7
8,2016,1.0,7
9,2016,0.0,7
10,2016,0.0,7
11,2016,2.0,7
12,2016,5.0,7
1,2017,0.0,7
2,2017,1.0,7
3,2017,0.0,7
4,2017,0.0,7
5,2017,0.0,7
6,2017,0.0,7
7,2017,2.0,7
8,2017,0.0,7
9,2017,1.0,7
10,2017,1.0,7
11,2017,0.0,7
12,2017,0.0,7
1,2018,2.0,7
2,2018,0.0,7
3,2018,1.0,7
4,2018,0.0,7
5,2018,0.0,7
6,2018,0.0,7
7,2018,0.0,7
8,2018,1.0,7
9,2018,2.0,7
10,2018,1.0,7
11,2018,2.0,7
12,2018,1.0,7
1,2019,0.0,7
2,2019,0.0,7
3,2019,0.0,7
4,2019,0.0,7
5,2019,0.0,7
6,2019,1.0,7
7,2019,10.0,7
8,2019,11.0,7
9,2019,19.0,7
10,2019,6.0,7
11,2019,2.0,7
12,2019,0.0,7
1,2020,3.0,7
2,2020,0.0,7
3,2020,0.0,7
4,2020,0.0,7
5,2020,0.0,7
6,2020,0.0,7
7,2020,0.0,7
8,2020,0.0,7
9,2020,0.0,7
10,2020,0.0,7
11,2020,0.0,7
12,2020,1.0,7
1,2021,0.0,7
2,2021,0.0,7
3,2021,0.0,7
4,2021,0.0,7
5,2021,0.0,7
6,2021,0.0,7
7,2021,0.0,7
8,2021,0.0,7
9,2021,0.0,7
10,2021,0.0,7
11,2021,0.0,7
12,2021,0.0,7
1,2022,1.0,7
2,2022,0.0,7
3,2022,0.0,7
4,2022,0.0,7
5,2022,0.0,7
6,2022,0.0,7
7,2022,0.0,7
8,2022,0.0,7
9,2022,1.0,7
10,2022,0.0,7
11,2022,0.0,7
12,2022,2.0,7
1,2023,0.0,7
2,2023,0.0,7
3,2023,0.0,7
4,2023,0.0,7
5,2023,0.0,7
6,2023,1.0,7
7,2023,0.0,7
8,2023,0.0,7
9,2023,0.0,7
10,2023,0.0,7
11,2023,0.0,7
12,2023,0.0,7
1,2024,1.0,7
2,2024,1.0,7
3,2024,1.0,7
4,2024,0.0,7
5,2024,0.0,7
6,2024,0.0,7
7,2024,0.0,7
8,2024,2.0,7
9,2024,2.0,7
10,2024,4.0,7
11,2024,6.0,7
12,2024,5.0,7
1,2010,0.0,8
2,2010,0.0,8
3,2010,0.0,8
4,2010,0.0,8
5,2010,0.0,8
6,2010,0.0,8
7,2010,0.0,8
8,2010,0.0,8
9,2010,0.0,8
10,2010,3.0,8
11,2010,1.0,8
12,2010,0.0,8
1,2011,0.0,8
2,2011,0.0,8
3,2011,0.0,8
4,2011,0.0,8
5,2011,0.0,8
6,2011,0.0,8
7,2011,0.0,8
8,2011,1.0,8
9,2011,0.0,8
10,2011,0.0,8
11,2011,0.0,8
12,2011,1.0,8
1,2012,2.0,8
2,2012,0.0,8
3,2012,0.0,8
4,2012,0.0,8
5,2012,0.0,8
6,2012,0.0,8
7,2012,0.0,8
8,2012,1.0,8
9,2012,2.0,8
10,2012,0.0,8
11,2012,0.0,8
12,2012,0.0,8
1,2013,0.0,8
2,2013,0.0,8
3,2013,0.0,8
4,2013,0.0,8
5,2013,0.0,8
6,2013,0.0,8
7,2013,0.0,8
8,2013,0.0,8
9,2013,0.0,8
10,2013,0.0,8
11,2013,0.0,8
12,2013,2.0,8
1,2014,2.0,8
2,2014,0.0,8
3,2014,0.0,8
4,2014,0.0,8
5,2014,0.0,8
6,2014,0.0,8
7,2014,0.0,8
8,2014,1.0,8
9,2014,2.0,8
10,2014,0.0,8
11,2014,0.0,8
12,2014,0.0,8
1,2015,2.0,8
2,2015,0.0,8
3,2015,1.0,8
4,2015,1.0,8
5,2015,0.0,8
6,2015,0.0,8
7,2015,1.0,8
8,2015,0.0,8
9,2015,7.0,8
10,2015,9.0,8
11,2015,3.0,8
12,2015,1.0,8
1,2016,0.0,8
2,2016,1.0,8
3,2016,1.0,8
4,2016,0.0,8
5,2016,0.0,8
6,2016,0.0,8
7,2016,0.0,8
8,2016,1.0,8
9,2016,1.0,8
10,2016,1.0,8
11,2016,2.0,8
12,2016,0.0,8
1,2017,2.0,8
2,2017,0.0,8
3,2017,0.0,8
4,2017,0.0,8
5,2017,0.0,8
6,2017,0.0,8
7,2017,0.0,8
8,2017,0.0,8
9,2017,0.0,8
10,2017,0.0,8
11,2017,0.0,8
12,2017,0.0,8
1,2018,0.0,8
2,2018,1.0,8
3,2018,0.0,8
4,2018,0.0,8
5,2018,0.0,8
6,2018,0.0,8
7,2018,0.0,8
8,2018,1.0,8
9,2018,1.0,8
10,2018,3.0,8
11,2018,2.0,8
12,2018,0.0,8
1,2019,0.0,8
2,2019,0.0,8
3,2019,1.0,8
4,2019,0.0,8
5,2019,0.0,8
6,2019,9.0,8
7,2019,12.0,8
8,2019,10.0,8
9,2019,9.0,8
10,2019,2.0,8
11,2019,3.0,8
12,2019,0.0,8
1,2020,1.0,8
2,2020,0.0,8
3,2020,0.0,8
4,2020,0.0,8
5,2020,0.0,8
6,2020,0.0,8
7,2020,0.0,8
8,2020,0.0,8
9,2020,0.0,8
10,2020,0.0,8
11,2020,0.0,8
12,2020,1.0,8
1,2021,1.0,8
2,2021,0.0,8
3,2021,1.0,8
4,2021,1.0,8
5,2021,0.0,8
6,2021,0.0,8
7,2021,0.0,8
8,2021,0.0,8
9,2021,0.0,8
10,2021,0.0,8
11,2021,1.0,8
12,2021,0.0,8
1,2022,0.0,8
2,2022,0.0,8
3,2022,0.0,8
4,2022,0.0,8
5,2022,0.0,8
6,2022,0.0,8
7,2022,0.0,8
8,2022,1.0,8
9,2022,0.0,8
10,2022,0.0,8
11,2022,1.0,8
12,2022,0.0,8
1,2023,0.0,8
2,2023,0.0,8
3,2023,0.0,8
4,2023,0.0,8
5,2023,0.0,8
6,2023,1.0,8
7,2023,0.0,8
8,2023,1.0,8
9,2023,0.0,8
10,2023,0.0,8
11,2023,0.0,8
12,2023,0.0,8
1,2024,0.0,8
2,2024,0.0,8
3,2024,0.0,8
4,2024,0.0,8
5,2024,0.0,8
6,2024,0.0,8
7,2024,0.0,8
8,2024,0.0,8
9,2024,2.0,8
10,2024,3.0,8
11,2024,1.0,8
12,2024,0.0,8
1,2010,0.0,9
2,2010,0.0,9
3,2010,0.0,9
4,2010,0.0,9
5,2010,0.0,9
6,2010,0.0,9
7,2010,0.0,9
8,2010,1.0,9
9,2010,0.0,9
10,2010,0.0,9
11,2010,1.0,9
12,2010,0.0,9
1,2011,0.0,9
2,2011,0.0,9
3,2011,0.0,9
4,2011,0.0,9
5,2011,0.0,9
6,2011,0.0,9
7,2011,0.0,9
8,2011,0.0,9
9,2011,0.0,9
10,2011,0.0,9
11,2011,0.0,9
12,2011,1.0,9
1,2012,0.0,9
2,2012,0.0,9
3,2012,0.0,9
4,2012,0.0,9
5,2012,0.0,9
6,2012,0.0,9
7,2012,0.0,9
8,2012,0.0,9
9,2012,0.0,9
10,2012,2.0,9
11,2012,1.0,9
12,2012,1.0,9
1,2013,0.0,9
2,2013,1.0,9
3,2013,0.0,9
4,2013,0.0,9
5,2013,0.0,9
6,2013,0.0,9
7,2013,1.0,9
8,2013,0.0,9
9,2013,2.0,9
10,2013,0.0,9
11,2013,0.0,9
12,2013,0.0,9
1,2014,0.0,9
2,2014,0.0,9
3,2014,0.0,9
4,2014,0.0,9
5,2014,0.0,9
6,2014,0.0,9
7,2014,0.0,9
8,2014,0.0,9
9,2014,0.0,9
10,2014,2.0,9
11,2014,1.0,9
12,2014,1.0,9
1,2015,1.0,9
2,2015,1.0,9
3,2015,2.0,9
4,2015,1.0,9
5,2015,1.0,9
6,2015,0.0,9
7,2015,2.0,9
8,2015,3.0,9
9,2015,3.0,9
10,2015,3.0,9
11,2015,1.0,9
12,2015,1.0,9
1,2016,0.0,9
2,2016,1.0,9
3,2016,0.0,9
4,2016,0.0,9
5,2016,0.0,9
6,2016,0.0,9
7,2016,1.0,9
8,2016,0.0,9
9,2016,0.0,9
10,2016,0.0,9
11,2016,0.0,9
12,2016,2.0,9
1,2017,0.0,9
2,2017,1.0,9
3,2017,0.0,9
4,2017,0.0,9
5,2017,0.0,9
6,2017,0.0,9
7,2017,0.0,9
8,2017,0.0,9
9,2017,0.0,9
10,2017,2.0,9
11,2017,0.0,9
12,2017,0.0,9
1,2018,0.0,9
2,2018,0.0,9
3,2018,0.0,9
4,2018,0.0,9
5,2018,0.0,9
6,2018,1.0,9
7,2018,0.0,9
8,2018,0.0,9
9,2018,1.0,9
10,2018,3.0,9
11,2018,1.0,9
12,2018,0.0,9
1,2019,1.0,9
2,2019,0.0,9
3,2019,0.0,9
4,2019,0.0,9
5,2019,0.0,9
6,2019,0.0,9
7,2019,1.0,9
8,2019,4.0,9
9,2019,2.0,9
10,2019,5.0,9
11,2019,0.0,9
12,2019,2.0,9
1,2020,2.0,9
2,2020,2.0,9
3,2020,1.0,9
4,2020,0.0,9
5,2020,0.0,9
6,2020,0.0,9
7,2020,0.0,9
8,2020,0.0,9
9,2020,0.0,9
10,2020,0.0,9
11,2020,0.0,9
12,2020,1.0,9
1,2021,5.0,9
2,2021,1.0,9
3,2021,0.0,9
4,2021,0.0,9
5,2021,0.0,9
6,2021,0.0,9
7,2021,0.0,9
8,2021,0.0,9
9,2021,0.0,9
10,2021,0.0,9
11,2021,0.0,9
12,2021,0.0,9
1,2022,0.0,9
2,2022,0.0,9
3,2022,0.0,9
4,2022,0.0,9
5,2022,0.0,9
6,2022,0.0,9
7,2022,0.0,9
8,2022,0.0,9
9,2022,0.0,9
10,2022,1.0,9
11,2022,0.0,9
12,2022,0.0,9
1,2023,0.0,9
2,2023,1.0,9
3,2023,0.0,9
4,2023,0.0,9
5,2023,0.0,9
6,2023,0.0,9
7,2023,0.0,9
8,2023,0.0,9
9,2023,0.0,9
10,2023,0.0,9
11,2023,0.0,9
12,2023,0.0,9
1,2024,0.0,9
2,2024,0.0,9
3,2024,0.0,9
4,2024,0.0,9
5,2024,0.0,9
6,2024,1.0,9
7,2024,0.0,9
8,2024,3.0,9
9,2024,6.0,9
10,2024,3.0,9
11,2024,5.0,9
12,2024,3.0,9
1,2010,0.0,10
2,2010,0.0,10
3,2010,0.0,10
4,2010,0.0,10
5,2010,0.0,10
6,2010,0.0,10
7,2010,0.0,10
8,2010,1.0,10
9,2010,2.0,10
10,2010,1.0,10
11,2010,1.0,10
12,2010,0.0,10
1,2011,0.0,10
2,2011,1.0,10
3,2011,0.0,10
4,2011,0.0,10
5,2011,0.0,10
6,2011,0.0,10
7,2011,1.0,10
8,2011,0.0,10
9,2011,1.0,10
10,2011,0.0,10
11,2011,0.0,10
12,2011,0.0,10
1,2012,0.0,10
2,2012,0.0,10
3,2012,2.0,10
4,2012,0.0,10
5,2012,0.0,10
6,2012,0.0,10
7,2012,2.0,10
8,2012,1.0,10
9,2012,2.0,10
10,2012,1.0,10
11,2012,0.0,10
12,2012,3.0,10
1,2013,0.0,10
2,2013,0.0,10
3,2013,0.0,10
4,2013,0.0,10
5,2013,0.0,10
6,2013,0.0,10
7,2013,1.0,10
8,2013,0.0,10
9,2013,0.0,10
10,2013,1.0,10
11,2013,1.0,10
12,2013,0.0,10
1,2014,0.0,10
2,2014,0.0,10
3,2014,2.0,10
4,2014,0.0,10
5,2014,0.0,10
6,2014,0.0,10
7,2014,2.0,10
8,2014,1.0,10
9,2014,2.0,10
10,2014,1.0,10
11,2014,0.0,10
12,2014,3.0,10
1,2015,3.0,10
2,2015,1.0,10
3,2015,1.0,10
4,2015,0.0,10
5,2015,0.0,10
6,2015,0.0,10
7,2015,1.0,10
8,2015,2.0,10
9,2015,8.0,10
10,2015,13.0,10
11,2015,3.0,10
12,2015,0.0,10
1,2016,0.0,10
2,2016,0.0,10
3,2016,1.0,10
4,2016,0.0,10
5,2016,0.0,10
6,2016,0.0,10
7,2016,0.0,10
8,2016,0.0,10
9,2016,0.0,10
10,2016,3.0,10
11,2016,4.0,10
12,2016,3.0,10
1,2017,0.0,10
2,2017,0.0,10
3,2017,0.0,10
4,2017,0.0,10
5,2017,0.0,10
6,2017,0.0,10
7,2017,1.0,10
8,2017,1.0,10
9,2017,1.0,10
10,2017,0.0,10
11,2017,1.0,10
12,2017,0.0,10
1,2018,1.0,10
2,2018,1.0,10
3,2018,1.0,10
4,2018,0.0,10
5,2018,0.0,10
6,2018,0.0,10
7,2018,0.0,10
8,2018,0.0,10
9,2018,1.0,10
10,2018,1.0,10
11,2018,1.0,10
12,2018,0.0,10
1,2019,0.0,10
2,2019,0.0,10
3,2019,0.0,10
4,2019,1.0,10
5,2019,1.0,10
6,2019,2.0,10
7,2019,9.0,10
8,2019,8.0,10
9,2019,11.0,10
10,2019,6.0,10
11,2019,2.0,10
12,2019,1.0,10
1,2020,6.0,10
2,2020,2.0,10
3,2020,0.0,10
4,2020,0.0,10
5,2020,0.0,10
6,2020,0.0,10
7,2020,0.0,10
8,2020,0.0,10
9,2020,0.0,10
10,2020,0.0,10
11,2020,0.0,10
12,2020,0.0,10
1,2021,0.0,10
2,2021,0.0,10
3,2021,1.0,10
4,2021,0.0,10
5,2021,0.0,10
6,2021,0.0,10
7,2021,0.0,10
8,2021,0.0,10
9,2021,0.0,10
10,2021,0.0,10
11,2021,0.0,10
12,2021,0.0,10
1,2022,0.0,10
2,2022,0.0,10
3,2022,0.0,10
4,2022,0.0,10
5,2022,0.0,10
6,2022,0.0,10
7,2022,0.0,10
8,2022,0.0,10
9,2022,1.0,10
10,2022,0.0,10
11,2022,0.0,10
12,2022,0.0,10
1,2023,0.0,10
2,2023,1.0,10
3,2023,0.0,10
4,2023,0.0,10
5,2023,0.0,10
6,2023,0.0,10
7,2023,1.0,10
8,2023,0.0,10
9,2023,0.0,10
10,2023,0.0,10
11,2023,0.0,10
12,2023,0.0,10
1,2024,0.0,10
2,2024,0.0,10
3,2024,0.0,10
4,2024,0.0,10
5,2024,0.0,10
6,2024,2.0,10
7,2024,0.0,10
8,2024,3.0,10
9,2024,10.0,10
10,2024,23.0,10
11,2024,16.0,10
12,2024,8.0,10
1,2010,0.0,11
2,2010,0.0,11
3,2010,0.0,11
4,2010,0.0,11
5,2010,0.0,11
6,2010,0.0,11
7,2010,0.0,11
8,2010,2.0,11
9,2010,4.0,11
10,2010,5.0,11
11,2010,3.0,11
12,2010,1.0,11
1,2011,3.0,11
2,2011,0.0,11
3,2011,1.0,11
4,2011,1.0,11
5,2011,1.0,11
6,2011,4.0,11
7,2011,7.0,11
8,2011,4.0,11
9,2011,5.0,11
10,2011,1.0,11
11,2011,2.0,11
12,2011,0.0,11
1,2012,2.0,11
2,2012,3.0,11
3,2012,2.0,11
4,2012,2.0,11
5,2012,1.0,11
6,2012,0.0,11
7,2012,3.0,11
8,2012,1.0,11
9,2012,1.0,11
10,2012,4.0,11
11,2012,0.0,11
12,2012,0.0,11
1,2013,0.0,11
2,2013,0.0,11
3,2013,0.0,11
4,2013,0.0,11
5,2013,2.0,11
6,2013,2.0,11
7,2013,14.0,11
8,2013,9.0,11
9,2013,20.0,11
10,2013,5.0,11
11,2013,6.0,11
12,2013,7.0,11
1,2014,2.0,11
2,2014,3.0,11
3,2014,2.0,11
4,2014,2.0,11
5,2014,1.0,11
6,2014,0.0,11
7,2014,3.0,11
8,2014,1.0,11
9,2014,1.0,11
10,2014,4.0,11
11,2014,0.0,11
12,2014,0.0,11
1,2015,3.0,11
2,2015,2.0,11
3,2015,2.0,11
4,2015,0.0,11
5,2015,0.0,11
6,2015,1.0,11
7,2015,1.0,11
8,2015,8.0,11
9,2015,15.0,11
10,2015,26.0,11
11,2015,10.0,11
12,2015,2.0,11
1,2016,2.0,11
2,2016,1.0,11
3,2016,0.0,11
4,2016,0.0,11
5,2016,1.0,11
6,2016,2.0,11
7,2016,2.0,11
8,2016,3.0,11
9,2016,6.0,11
10,2016,1.0,11
11,2016,1.0,11
12,2016,1.0,11
1,2017,1.0,11
2,2017,1.0,11
3,2017,1.0,11
4,2017,0.0,11
5,2017,0.0,11
6,2017,0.0,11
7,2017,2.0,11
8,2017,11.0,11
9,2017,9.0,11
10,2017,12.0,11
11,2017,5.0,11
12,2017,1.0,11
1,2018,3.0,11
2,2018,3.0,11
3,2018,1.0,11
4,2018,3.0,11
5,2018,1.0,11
6,2018,0.0,11
7,2018,0.0,11
8,2018,1.0,11
9,2018,3.0,11
10,2018,7.0,11
11,2018,5.0,11
12,2018,11.0,11
1,2019,12.0,11
2,2019,13.0,11
3,2019,5.0,11
4,2019,1.0,11
5,2019,2.0,11
6,2019,5.0,11
7,2019,22.0,11
8,2019,39.0,11
9,2019,29.0,11
10,2019,15.0,11
11,2019,11.0,11
12,2019,4.0,11
1,2020,2.0,11
2,2020,1.0,11
3,2020,0.0,11
4,2020,0.0,11
5,2020,0.0,11
6,2020,0.0,11
7,2020,0.0,11
8,2020,1.0,11
9,2020,0.0,11
10,2020,1.0,11
11,2020,1.0,11
12,2020,2.0,11
1,2021,1.0,11
2,2021,0.0,11
3,2021,2.0,11
4,2021,0.0,11
5,2021,1.0,11
6,2021,1.0,11
7,2021,0.0,11
8,2021,1.0,11
9,2021,1.0,11
10,2021,0.0,11
11,2021,2.0,11
12,2021,0.0,11
1,2022,1.0,11
2,2022,1.0,11
3,2022,0.0,11
4,2022,0.0,11
5,2022,3.0,11
6,2022,0.0,11
7,2022,3.0,11
8,2022,3.0,11
9,2022,1.0,11
10,2022,0.0,11
11,2022,3.0,11
12,2022,0.0,11
1,2023,1.0,11
2,2023,0.0,11
3,2023,2.0,11
4,2023,1.0,11
5,2023,4.0,11
6,2023,1.0,11
7,2023,0.0,11
8,2023,2.0,11
9,2023,2.0,11
10,2023,5.0,11
11,2023,0.0,11
12,2023,2.0,11
1,2024,3.0,11
2,2024,3.0,11
3,2024,0.0,11
4,2024,1.0,11
5,2024,0.0,11
6,2024,1.0,11
7,2024,3.0,11
8,2024,3.0,11
9,2024,10.0,11
10,2024,15.0,11
11,2024,14.0,11
12,2024,13.0,11
1,2010,0.0,12
2,2010,1.0,12
3,2010,0.0,12
4,2010,0.0,12
5,2010,0.0,12
6,2010,0.0,12
7,2010,0.0,12
8,2010,2.0,12
9,2010,4.0,12
10,2010,4.0,12
11,2010,2.0,12
12,2010,2.0,12
1,2011,5.0,12
2,2011,4.0,12
3,2011,1.0,12
4,2011,0.0,12
5,2011,1.0,12
6,2011,5.0,12
7,2011,7.0,12
8,2011,13.0,12
9,2011,8.0,12
10,2011,6.0,12
11,2011,7.0,12
12,2011,0.0,12
1,2012,5.0,12
2,2012,0.0,12
3,2012,0.0,12
4,2012,5.0,12
5,2012,0.0,12
6,2012,2.0,12
7,2012,2.0,12
8,2012,5.0,12
9,2012,4.0,12
10,2012,14.0,12
11,2012,1.0,12
12,2012,1.0,12
1,2013,0.0,12
2,2013,0.0,12
3,2013,0.0,12
4,2013,0.0,12
5,2013,0.0,12
6,2013,5.0,12
7,2013,4.0,12
8,2013,10.0,12
9,2013,7.0,12
10,2013,11.0,12
11,2013,6.0,12
12,2013,3.0,12
1,2014,5.0,12
2,2014,0.0,12
3,2014,0.0,12
4,2014,5.0,12
5,2014,0.0,12
6,2014,2.0,12
7,2014,2.0,12
8,2014,5.0,12
9,2014,4.0,12
10,2014,14.0,12
11,2014,1.0,12
12,2014,1.0,12
1,2015,3.0,12
2,2015,0.0,12
3,2015,1.0,12
4,2015,0.0,12
5,2015,0.0,12
6,2015,1.0,12
7,2015,4.0,12
8,2015,14.0,12
9,2015,24.0,12
10,2015,14.0,12
11,2015,10.0,12
12,2015,3.0,12
1,2016,2.0,12
2,2016,0.0,12
3,2016,0.0,12
4,2016,1.0,12
5,2016,1.0,12
6,2016,0.0,12
7,2016,1.0,12
8,2016,8.0,12
9,2016,13.0,12
10,2016,16.0,12
11,2016,6.0,12
12,2016,4.0,12
1,2017,3.0,12
2,2017,3.0,12
3,2017,1.0,12
4,2017,1.0,12
5,2017,0.0,12
6,2017,0.0,12
7,2017,1.0,12
8,2017,7.0,12
9,2017,5.0,12
10,2017,3.0,12
11,2017,6.0,12
12,2017,2.0,12
1,2018,6.0,12
2,2018,0.0,12
3,2018,3.0,12
4,2018,0.0,12
5,2018,1.0,12
6,2018,0.0,12
7,2018,1.0,12
8,2018,5.0,12
9,2018,3.0,12
10,2018,5.0,12
11,2018,5.0,12
12,2018,8.0,12
1,2019,8.0,12
2,2019,14.0,12
3,2019,7.0,12
4,2019,5.0,12
5,2019,2.0,12
6,2019,15.0,12
7,2019,79.0,12
8,2019,144.0,12
9,2019,68.0,12
10,2019,22.0,12
11,2019,12.0,12
12,2019,7.0,12
1,2020,7.0,12
2,2020,6.0,12
3,2020,4.0,12
4,2020,0.0,12
5,2020,1.0,12
6,2020,0.0,12
7,2020,1.0,12
8,2020,0.0,12
9,2020,0.0,12
10,2020,0.0,12
11,2020,2.0,12
12,2020,2.0,12
1,2021,2.0,12
2,2021,1.0,12
3,2021,0.0,12
4,2021,0.0,12
5,2021,1.0,12
6,2021,0.0,12
7,2021,2.0,12
8,2021,0.0,12
9,2021,0.0,12
10,2021,1.0,12
11,2021,13.0,12
12,2021,8.0,12
1,2022,0.0,12
2,2022,0.0,12
3,2022,1.0,12
4,2022,1.0,12
5,2022,1.0,12
6,2022,3.0,12
7,2022,4.0,12
8,2022,2.0,12
9,2022,1.0,12
10,2022,1.0,12
11,2022,2.0,12
12,2022,1.0,12
1,2023,2.0,12
2,2023,0.0,12
3,2023,2.0,12
4,2023,1.0,12
5,2023,2.0,12
6,2023,0.0,12
7,2023,0.0,12
8,2023,3.0,12
9,2023,0.0,12
10,2023,0.0,12
11,2023,0.0,12
12,2023,2.0,12
1,2024,2.0,12
2,2024,1.0,12
3,2024,0.0,12
4,2024,0.0,12
5,2024,0.0,12
6,2024,1.0,12
7,2024,6.0,12
8,2024,15.0,12
9,2024,12.0,12
10,2024,16.0,12
11,2024,19.0,12
12,2024,18.0,12
1,2010,0.0,13
2,2010,0.0,13
3,2010,0.0,13
4,2010,0.0,13
5,2010,0.0,13
6,2010,0.0,13
7,2010,0.0,13
8,2010,0.0,13
9,2010,0.0,13
10,2010,0.0,13
11,2010,0.0,13
12,2010,0.0,13
1,2011,0.0,13
2,2011,0.0,13
3,2011,1.0,13
4,2011,0.0,13
5,2011,0.0,13
6,2011,0.0,13
7,2011,0.0,13
8,2011,5.0,13
9,2011,1.0,13
10,2011,1.0,13
11,2011,0.0,13
12,2011,0.0,13
1,2012,0.0,13
2,2012,0.0,13
3,2012,0.0,13
4,2012,0.0,13
5,2012,0.0,13
6,2012,0.0,13
7,2012,0.0,13
8,2012,1.0,13
9,2012,4.0,13
10,2012,0.0,13
11,2012,2.0,13
12,2012,0.0,13
1,2013,2.0,13
2,2013,1.0,13
3,2013,5.0,13
4,2013,1.0,13
5,2013,0.0,13
6,2013,2.0,13
7,2013,0.0,13
8,2013,0.0,13
9,2013,0.0,13
10,2013,0.0,13
11,2013,0.0,13
12,2013,0.0,13
1,2014,0.0,13
2,2014,0.0,13
3,2014,0.0,13
4,2014,0.0,13
5,2014,0.0,13
6,2014,0.0,13
7,2014,0.0,13
8,2014,1.0,13
9,2014,4.0,13
10,2014,0.0,13
11,2014,2.0,13
12,2014,0.0,13
1,2015,0.0,13
2,2015,0.0,13
3,2015,0.0,13
4,2015,0.0,13
5,2015,0.0,13
6,2015,0.0,13
7,2015,1.0,13
8,2015,2.0,13
9,2015,0.0,13
10,2015,5.0,13
11,2015,4.0,13
12,2015,0.0,13
1,2016,0.0,13
2,2016,0.0,13
3,2016,0.0,13
4,2016,0.0,13
5,2016,0.0,13
6,2016,0.0,13
7,2016,0.0,13
8,2016,2.0,13
9,2016,0.0,13
10,2016,0.0,13
11,2016,0.0,13
12,2016,1.0,13
1,2017,1.0,13
2,2017,0.0,13
3,2017,0.0,13
4,2017,0.0,13
5,2017,0.0,13
6,2017,0.0,13
7,2017,0.0,13
8,2017,0.0,13
9,2017,0.0,13
10,2017,0.0,13
11,2017,0.0,13
12,2017,0.0,13
1,2018,0.0,13
2,2018,0.0,13
3,2018,0.0,13
4,2018,0.0,13
5,2018,0.0,13
6,2018,0.0,13
7,2018,1.0,13
8,2018,0.0,13
9,2018,0.0,13
10,2018,0.0,13
11,2018,2.0,13
12,2018,1.0,13
1,2019,1.0,13
2,2019,1.0,13
3,2019,0.0,13
4,2019,0.0,13
5,2019,0.0,13
6,2019,0.0,13
7,2019,3.0,13
8,2019,6.0,13
9,2019,6.0,13
10,2019,1.0,13
11,2019,1.0,13
12,2019,1.0,13
1,2020,1.0,13
2,2020,0.0,13
3,2020,0.0,13
4,2020,0.0,13
5,2020,0.0,13
6,2020,1.0,13
7,2020,0.0,13
8,2020,0.0,13
9,2020,0.0,13
10,2020,0.0,13
11,2020,3.0,13
12,2020,0.0,13
1,2021,1.0,13
2,2021,0.0,13
3,2021,0.0,13
4,2021,0.0,13
5,2021,0.0,13
6,2021,0.0,13
7,2021,0.0,13
8,2021,0.0,13
9,2021,0.0,13
10,2021,0.0,13
11,2021,0.0,13
12,2021,0.0,13
1,2022,0.0,13
2,2022,0.0,13
3,2022,0.0,13
4,2022,0.0,13
5,2022,0.0,13
6,2022,0.0,13
7,2022,0.0,13
8,2022,0.0,13
9,2022,4.0,13
10,2022,0.0,13
11,2022,0.0,13
12,2022,0.0,13
1,2023,0.0,13
2,2023,0.0,13
3,2023,0.0,13
4,2023,0.0,13
5,2023,0.0,13
6,2023,0.0,13
7,2023,0.0,13
8,2023,0.0,13
9,2023,0.0,13
10,2023,2.0,13
11,2023,0.0,13
12,2023,0.0,13
1,2024,0.0,13
2,2024,0.0,13
3,2024,0.0,13
4,2024,0.0,13
5,2024,0.0,13
6,2024,0.0,13
7,2024,0.0,13
8,2024,0.0,13
9,2024,0.0,13
10,2024,0.0,13
11,2024,2.0,13
12,2024,2.0,13
1,2010,0.0,14
2,2010,0.0,14
3,2010,0.0,14
4,2010,0.0,14
5,2010,0.0,14
6,2010,0.0,14
7,2010,0.0,14
8,2010,0.0,14
9,2010,0.0,14
10,2010,0.0,14
11,2010,0.0,14
12,2010,0.0,14
1,2011,1.0,14
2,2011,0.0,14
3,2011,0.0,14
4,2011,0.0,14
5,2011,0.0,14
